,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,pval_mean,pval_std,distance_mean,distance_std,pval_mean_log,distance_mean_log,region_name,source,is_enhancer,num_sgRNA,num_cells
chr4:108168675-108168864,9.21630859375,0.0,10.0433349609375,0.0,8.926025390625,0.0,6.8602294921875,0.0,9.17822265625,0.0,10.9580078125,0.0,9.900634765625,0.0,9.6878662109375,0.0,7.7991943359375,0.001,12.745361328125,0.0,10.4776611328125,0.0,9.0655517578125,0.0,13.8311767578125,0.0,6.9508056640625,0.001,10.8326416015625,0.0,9.0745849609375,0.001,8.8604736328125,0.001,7.582275390625,0.001,9.0650634765625,0.0,7.85205078125,0.001,0.00030000000000000003,0.00047016234598162723,9.44537353515625,1.7594050636283403,3.5086383061657274,0.9752191375939436,LEF1_P2,TFPerturbSeq,False,4,853
chr22:20982302-20982395,26.9156494140625,0.0,28.166259765625,0.0,27.9447021484375,0.0,24.78857421875,0.0,28.3189697265625,0.0,29.5234375,0.0,26.703857421875,0.0,29.575439453125,0.0,26.1458740234375,0.0,31.8779296875,0.0,30.185302734375,0.0,27.7894287109375,0.0,33.69677734375,0.0,24.0953369140625,0.0,29.49462890625,0.0,27.44482421875,0.0,28.7880859375,0.0,22.5059814453125,0.0,26.6612548828125,0.0,25.0306396484375,0.0,0.0,0.0,27.782647705078126,2.636904090918498,5.0,1.4437736319311523,LZTR1_P1P2,TFPerturbSeq,False,5,2093
chr8:20303850-20303945,15.9942626953125,0.0,17.5186767578125,0.0,16.329833984375,0.0,12.2303466796875,0.0,16.51611328125,0.0,17.622314453125,0.0,16.37890625,0.0,16.8724365234375,0.0,13.9271240234375,0.0,20.1539306640625,0.0,18.531005859375,0.0,16.04345703125,0.0,22.27099609375,0.0,12.69873046875,0.0,18.2686767578125,0.0,17.0279541015625,0.0,16.3443603515625,0.0,12.4464111328125,0.0,14.6146240234375,0.0,13.110107421875,0.0,0.0,0.0,16.245013427734374,2.5816392538810087,5.0,1.2107200746584428,LZTS1_P1P2,TFPerturbSeq,False,5,982
chr19:4123719-4124108,10.290771484375,0.0,10.7132568359375,0.0,10.768310546875,0.0,7.1995849609375,0.002,10.0107421875,0.0,11.869140625,0.0,10.716064453125,0.0,10.8619384765625,0.0,8.683349609375,0.0,12.9530029296875,0.0,12.139404296875,0.0,9.2154541015625,0.0,14.4171142578125,0.0,7.7987060546875,0.002,12.0714111328125,0.0,11.1732177734375,0.0,10.5830078125,0.0,7.130615234375,0.001,9.37158203125,0.0,8.3988037109375,0.001,0.00030000000000000003,0.0006569466853317864,10.31827392578125,1.905001340841706,3.5086383061657274,1.0136070531821937,MAP2K2_P1P2,CHDgene.au,False,5,782
chr22:21867207-21867632,10.2740478515625,0.002,9.8687744140625,0.0,11.5467529296875,0.001,9.956787109375,0.002,10.08056640625,0.001,10.559326171875,0.001,10.701904296875,0.002,10.942626953125,0.0,9.4312744140625,0.001,11.225341796875,0.0,10.0330810546875,0.001,9.970947265625,0.001,12.45751953125,0.0,10.44970703125,0.0,12.7884521484375,0.0,10.44580078125,0.0,9.821533203125,0.001,11.211669921875,0.0,10.4827880859375,0.001,10.4716796875,0.0,0.0007000000000000003,0.0007326950970650465,10.636029052734376,0.8612958333397165,3.1487416512809245,1.0267795149537182,MAPK1_P1P2,OpenTargets,False,5,615
chr12:57522850-57522974,7.9378662109375,0.0,6.1988525390625,0.0,7.787109375,0.0,9.013427734375,0.0,6.72802734375,0.0,6.6937255859375,0.0,6.5303955078125,0.0,7.57177734375,0.0,7.2135009765625,0.0,6.0050048828125,0.0,5.6160888671875,0.001,6.315673828125,0.0,6.633056640625,0.0,8.774169921875,0.0,7.11865234375,0.0,6.797119140625,0.0,6.3897705078125,0.0,8.1322021484375,0.0,8.8258056640625,0.0,8.8946533203125,0.0,5e-05,0.00022360679774997898,7.258843994140625,1.048916839579741,4.221848749616356,0.8608674627193291,MBD6_P1P2,TFPerturbSeq,False,5,2749
chr15:99565983-99566412,31.189208984375,0.0,30.146484375,0.0,29.3870849609375,0.0,36.2421875,0.0,30.926025390625,0.0,27.780029296875,0.0,29.80615234375,0.0,29.513671875,0.0,35.3797607421875,0.0,27.44580078125,0.0,29.3765869140625,0.0,32.5994873046875,0.0,25.3836669921875,0.0,35.004638671875,0.0,28.9693603515625,0.0,29.809814453125,0.0,30.4625244140625,0.0,36.4718017578125,0.0,31.32373046875,0.0,33.6160888671875,0.0,0.0,0.0,31.041705322265624,3.009867135035089,5.0,1.4919455718550343,MEF2A_P1P2,TFPerturbSeq,False,3,986
chr5:88882940-88883303,46.446533203125,0.0,44.5421142578125,0.0,47.25390625,0.0,54.001220703125,0.0,47.58203125,0.0,43.6981201171875,0.0,45.5081787109375,0.0,45.890625,0.0,50.560791015625,0.0,41.10107421875,0.0,44.83154296875,0.0,47.8277587890625,0.0,40.093994140625,0.0,52.501953125,0.0,44.301025390625,0.0,45.5101318359375,0.0,46.76904296875,0.0,52.9100341796875,0.0,49.94287109375,0.0,51.613525390625,0.0,0.0,0.0,47.14432373046875,3.8042178270899294,5.0,1.6734294103090825,MEF2C_P1P2,"TimeDep,TFPerturbSeq",False,5,1788
chr1:156500540-156500804,9.5826416015625,0.0,9.4810791015625,0.0,8.4169921875,0.0,10.803955078125,0.0,9.316162109375,0.0,7.9036865234375,0.0,8.7432861328125,0.0,7.982421875,0.0,10.850341796875,0.0,8.668212890625,0.0,10.0733642578125,0.0,10.122802734375,0.0,7.9886474609375,0.0,10.340087890625,0.0,7.670166015625,0.0,8.60498046875,0.0,9.8946533203125,0.0,10.6986083984375,0.0,9.303955078125,0.0,10.849365234375,0.0,0.0,0.0,9.3647705078125,1.0710341047442993,5.0,0.9714971390618298,MEF2D_P1P2,TFPerturbSeq,False,5,1095
chr2:66435107-66435374,21.0428466796875,0.0,24.269287109375,0.0,23.5096435546875,0.0,20.435302734375,0.0,23.8726806640625,0.0,23.8194580078125,0.0,22.786376953125,0.0,24.985595703125,0.0,22.3499755859375,0.0,27.2841796875,0.0,25.1121826171875,0.0,23.7586669921875,0.0,30.8955078125,0.0,20.6064453125,0.0,25.73095703125,0.0,22.937744140625,0.0,23.5185546875,0.0,19.87939453125,0.0,22.212646484375,0.0,19.380615234375,0.0,0.0,0.0,23.419403076171875,2.6877205561138715,5.0,1.3695758213926867,MEIS1_P1P2,TFPerturbSeq,False,6,1730
chr15:89750689-89750839,10.69873046875,0.0,9.1929931640625,0.0,9.67578125,0.0,13.818115234375,0.0,9.844970703125,0.0,8.7967529296875,0.0,9.380615234375,0.0,9.97705078125,0.0,11.75390625,0.0,8.0245361328125,0.0,8.5450439453125,0.0,10.501953125,0.0,7.0833740234375,0.0,13.4840087890625,0.0,9.0118408203125,0.0,8.681640625,0.0,9.9876708984375,0.0,13.7669677734375,0.0,11.908203125,0.0,13.2342529296875,0.0,0.0,0.0,10.36842041015625,1.999510706360811,5.0,1.015712598297868,MESP1_P1P2,TimeDep,False,4,1497
chr1:93079260-93079671,34.7618408203125,0.0,32.536376953125,0.0,36.3245849609375,0.0,41.2923583984375,0.0,35.4588623046875,0.0,31.5616455078125,0.0,32.853759765625,0.0,35.7218017578125,0.0,36.9193115234375,0.0,30.2681884765625,0.0,31.617919921875,0.0,35.13232421875,0.0,29.7525634765625,0.0,40.73974609375,0.0,33.36181640625,0.0,32.9107666015625,0.0,34.9642333984375,0.0,39.2022705078125,0.0,36.7506103515625,0.0,38.78076171875,0.0,0.0,0.0,35.045587158203126,3.2820951027138703,5.0,1.5446333406052377,MTF2_P1P2,TFPerturbSeq,False,6,3314
chr16:15856760-15857041,12.2779541015625,0.0,13.612548828125,0.0,10.1318359375,0.0,9.6689453125,0.0,12.071044921875,0.0,13.2568359375,0.0,12.4691162109375,0.0,11.8668212890625,0.0,10.883544921875,0.0,15.6109619140625,0.0,13.474609375,0.0,12.4002685546875,0.0,16.617919921875,0.0,9.9852294921875,0.0,11.1485595703125,0.0,11.112548828125,0.0,11.90087890625,0.0,10.5989990234375,0.0,11.8592529296875,0.0,10.1868896484375,0.0,0.0,0.0,12.05673828125,1.8087004528287876,5.0,1.0812298336708759,MYH11_P1P2,CHDgene.au,False,5,1249
chr14:23408182-23408279,6.197509765625,0.0,6.852783203125,0.0,6.4967041015625,0.0,4.36376953125,0.003,6.56591796875,0.0,7.4864501953125,0.0,6.2713623046875,0.001,7.0592041015625,0.0,5.515380859375,0.001,8.6400146484375,0.0,7.7728271484375,0.0,6.131591796875,0.0,9.8114013671875,0.0,4.194091796875,0.004,7.6702880859375,0.0,6.8853759765625,0.0,6.383056640625,0.0,4.369873046875,0.003,5.59423828125,0.0,4.9283447265625,0.0,0.0006000000000000001,0.0012311740225021848,6.45950927734375,1.4333678450638112,3.214670164989233,0.8101995263175704,MYH6_P1,TimeDep,False,5,1731
chr7:44140164-44141283,9.691162109375,0.0,11.0970458984375,0.0,10.0953369140625,0.0,7.6456298828125,0.0,10.1673583984375,0.0,11.1378173828125,0.0,11.0992431640625,0.0,10.7730712890625,0.0,9.5018310546875,0.0,13.5264892578125,0.0,12.444580078125,0.0,10.1298828125,0.0,15.381103515625,0.0,7.5098876953125,0.0,11.830322265625,0.0,10.65185546875,0.0,10.6422119140625,0.0,7.7230224609375,0.0,9.0797119140625,0.0,7.726318359375,0.0,0.0,0.0,10.392694091796875,2.001554239505543,5.0,1.0167281440475564,MYL7_P1P2,TimeDep,False,5,1396
chr17:12665905-12666064,35.3243408203125,0.0,33.55126953125,0.0,34.2305908203125,0.0,40.330078125,0.0,34.73486328125,0.0,33.583740234375,0.0,35.105712890625,0.0,34.6270751953125,0.0,38.9046630859375,0.0,31.89794921875,0.0,33.2730712890625,0.0,36.1756591796875,0.0,30.408447265625,0.0,39.2127685546875,0.0,34.027587890625,0.0,33.001708984375,0.0,35.03125,0.0,39.9158935546875,0.0,37.1156005859375,0.0,39.2860107421875,0.0,0.0,0.0,35.4869140625,2.797603384633147,5.0,1.5500682347970682,MYOCD_P1P2,"TimeDep,TFPerturbSeq",False,5,1271
chr11:61752634-61752904,22.509521484375,0.0,24.996337890625,0.0,23.4378662109375,0.0,18.50439453125,0.0,23.1787109375,0.0,24.7613525390625,0.0,23.06640625,0.0,24.3980712890625,0.0,20.2891845703125,0.0,28.2357177734375,0.0,25.7183837890625,0.0,22.9700927734375,0.0,31.1988525390625,0.0,19.7794189453125,0.0,26.26123046875,0.0,23.33251953125,0.0,23.5694580078125,0.0,18.1597900390625,0.0,21.3421630859375,0.0,19.660400390625,0.0,0.0,0.0,23.26849365234375,3.215294160960216,5.0,1.366768268991495,MYRF_P1,TFPerturbSeq,False,4,1465
chr11:61755367-61755564,8.804443359375,0.0,9.88037109375,0.0,9.5836181640625,0.0,6.5704345703125,0.0,8.7119140625,0.0,10.1478271484375,0.0,9.3126220703125,0.0,10.0191650390625,0.0,7.6263427734375,0.0,11.771484375,0.0,10.43310546875,0.0,8.3148193359375,0.0,13.8448486328125,0.0,6.8349609375,0.0,11.0743408203125,0.0,9.234130859375,0.0,9.2174072265625,0.0,5.9083251953125,0.0,8.022216796875,0.0,6.79296875,0.0,0.0,0.0,9.105267333984376,1.911375220876062,5.0,0.95929270136321,MYRF_P2,TFPerturbSeq,False,5,1266
chr5:36876847-36877325,19.8199462890625,0.0,22.261962890625,0.0,17.7218017578125,0.0,17.195068359375,0.0,20.77783203125,0.0,22.043701171875,0.0,20.737548828125,0.0,19.7711181640625,0.0,19.3092041015625,0.0,25.2353515625,0.0,21.4520263671875,0.0,21.0594482421875,0.0,25.1387939453125,0.0,17.0626220703125,0.0,19.8175048828125,0.0,19.79931640625,0.0,18.56494140625,0.0,20.5184326171875,0.0,20.0716552734375,0.0,17.8140869140625,0.0,0.0,0.0,20.3086181640625,2.236271873192748,5.0,1.3076803742103777,NIPBL_P1P2,CHDgene.au,False,5,1437
chr5:173234977-173235210,123.5260009765625,0.0,118.3638916015625,0.0,123.142578125,0.0,130.9193115234375,0.0,119.10107421875,0.0,119.222412109375,0.0,121.46923828125,0.0,120.2454833984375,0.0,125.0379638671875,0.0,113.60986328125,0.0,116.58251953125,0.0,121.33056640625,0.0,112.66748046875,0.0,132.1143798828125,0.0,121.188720703125,0.0,118.9097900390625,0.0,122.227294921875,0.0,130.092041015625,0.0,127.8028564453125,0.0,132.8631591796875,0.0,0.0,0.0,122.52083129882813,5.788837950392237,5.0,2.0882099348148246,NKX2-5_P1P2,"TimeDep,TFPerturbSeq",False,4,1343
chr1:5992350-5992438,24.424072265625,0.0,25.998046875,0.0,22.7225341796875,0.0,20.8385009765625,0.0,24.203125,0.0,26.002197265625,0.0,24.2310791015625,0.0,23.0435791015625,0.0,21.547119140625,0.0,28.242431640625,0.0,26.9998779296875,0.0,24.0130615234375,0.0,28.8175048828125,0.0,20.37939453125,0.0,23.2210693359375,0.0,23.394775390625,0.0,25.0040283203125,0.0,20.4302978515625,0.0,24.3907470703125,0.0,22.3790283203125,0.0,0.0,0.0,24.01412353515625,2.3802781903668957,5.0,1.380466740431925,NPHP4_P1P2,CHDgene.au,False,5,702
chr11:65787089-65787314,12.2305908203125,0.0,13.4373779296875,0.0,13.2601318359375,0.0,9.27099609375,0.0,13.0321044921875,0.0,14.0111083984375,0.0,12.891845703125,0.0,13.5264892578125,0.0,10.9808349609375,0.0,15.1915283203125,0.0,14.458984375,0.0,11.6844482421875,0.0,16.9942626953125,0.0,9.779296875,0.0,14.4407958984375,0.0,13.58837890625,0.0,13.021728515625,0.0,8.6419677734375,0.0,10.9716796875,0.0,10.241943359375,0.0,0.0,0.0,12.58282470703125,2.1124959219988533,5.0,1.099778146432766,OVOL1_P1P2,TFPerturbSeq,False,5,1174
chr6:32189804-32190182,20.5950927734375,0.0,22.4918212890625,0.0,21.4837646484375,0.0,16.29052734375,0.0,21.51318359375,0.0,22.744873046875,0.0,21.5908203125,0.0,22.18994140625,0.0,19.0357666015625,0.0,26.0533447265625,0.0,23.6806640625,0.0,20.5709228515625,0.0,27.158203125,0.0,17.11474609375,0.0,23.5401611328125,0.0,21.4976806640625,0.0,21.4521484375,0.0,16.608154296875,0.0,18.6207275390625,0.0,17.7608642578125,0.0,0.0,0.0,21.09967041015625,2.91823623757336,5.0,1.3242756714034563,PBX2_P1P2,TFPerturbSeq,False,5,761
chr17:38748035-38748320,7.41015625,0.0,6.9708251953125,0.0,7.211669921875,0.0,9.569091796875,0.0,7.16748046875,0.0,6.1575927734375,0.001,7.133056640625,0.0,6.8096923828125,0.0,9.0494384765625,0.0,5.8345947265625,0.001,7.564697265625,0.0,7.8321533203125,0.0,4.9453125,0.002,9.431640625,0.0,6.943603515625,0.0,6.9102783203125,0.0,7.893310546875,0.0,10.0126953125,0.0,7.36083984375,0.0,9.1236572265625,0.0,0.0002,0.0005231483637805969,7.56658935546875,1.3061656648375948,3.677780705266081,0.8789001651168735,PCGF2_P1,TFPerturbSeq,False,5,1502
chr10:103350606-103351145,26.9925537109375,0.0,26.4720458984375,0.0,31.4169921875,0.0,29.42138671875,0.0,28.275634765625,0.0,24.9971923828125,0.0,25.1749267578125,0.0,30.2662353515625,0.0,27.1190185546875,0.0,26.200927734375,0.0,27.059326171875,0.0,26.8255615234375,0.0,29.6282958984375,0.0,30.274169921875,0.0,30.3677978515625,0.0,27.2733154296875,0.0,29.8736572265625,0.0,25.52587890625,0.0,28.4539794921875,0.0,28.9605712890625,0.0,0.0,0.0,28.028973388671876,1.922635595241752,5.0,1.4476071912387085,PCGF6_P1P2,TFPerturbSeq,False,5,1389
chr17:16217233-16217608,54.7034912109375,0.0,53.829345703125,0.0,57.747314453125,0.0,50.8094482421875,0.0,52.97412109375,0.0,55.8662109375,0.0,53.349853515625,0.0,54.7254638671875,0.0,50.8021240234375,0.0,56.3509521484375,0.0,56.2110595703125,0.0,50.748291015625,0.0,57.572509765625,0.0,50.65625,0.0,58.1246337890625,0.0,55.8021240234375,0.0,56.152587890625,0.0,47.1453857421875,0.0,53.150634765625,0.0,54.530029296875,0.0,0.0,0.0,54.062591552734375,2.8854723686420316,5.0,1.732896860269027,PIGL_P1P2,CHDgene.au,False,5,509
chr19:9835357-9835572,29.8743896484375,0.0,31.68310546875,0.0,30.3760986328125,0.0,24.6748046875,0.0,30.32763671875,0.0,31.7747802734375,0.0,29.79736328125,0.0,30.8504638671875,0.0,27.4874267578125,0.0,35.4769287109375,0.0,33.5272216796875,0.0,29.2811279296875,0.0,37.271240234375,0.0,25.802490234375,0.0,32.066162109375,0.0,30.539306640625,0.0,31.782470703125,0.0,24.525146484375,0.0,27.7340087890625,0.0,26.3358154296875,0.0,0.0,0.0,30.0593994140625,3.3350505624036497,5.0,1.4779802991462903,PIN1_P1P2,TFPerturbSeq,False,5,701
chr4:110622979-110623083,40.260009765625,0.0,42.7095947265625,0.0,40.3338623046875,0.0,35.8162841796875,0.0,41.3238525390625,0.0,43.0462646484375,0.0,42.0120849609375,0.0,42.5552978515625,0.0,38.61181640625,0.0,45.98681640625,0.0,44.1846923828125,0.0,40.2281494140625,0.0,48.466796875,0.0,35.596435546875,0.0,43.014892578125,0.0,41.7685546875,0.0,40.8206787109375,0.0,36.188232421875,0.0,37.9742431640625,0.0,35.7056884765625,0.0,0.0,0.0,40.83021240234375,3.4734008195688237,5.0,1.610981639166835,PITX2_P1,TFPerturbSeq,False,5,816
chr20:32207339-32207732,16.1998291015625,0.0,14.5333251953125,0.0,13.23974609375,0.0,19.3447265625,0.0,14.3131103515625,0.0,13.4713134765625,0.0,14.2623291015625,0.0,13.84375,0.0,17.205322265625,0.0,13.206787109375,0.0,13.2318115234375,0.0,16.197509765625,0.0,11.001953125,0.0,18.251953125,0.0,12.571533203125,0.0,13.0484619140625,0.0,14.4822998046875,0.0,19.6380615234375,0.0,16.6107177734375,0.0,17.993408203125,0.0,0.0,0.0,15.1323974609375,2.4084429325434473,5.0,1.1799077397595508,PLAGL2_P1P2,TFPerturbSeq,False,5,2296
chr8:116874107-116874751,10.955322265625,0.0,12.4127197265625,0.0,12.1787109375,0.0,8.71533203125,0.001,11.6029052734375,0.0,12.8248291015625,0.0,11.6573486328125,0.0,12.5787353515625,0.0,10.1082763671875,0.0,14.9383544921875,0.0,12.6114501953125,0.0,11.1123046875,0.001,16.8597412109375,0.0,9.4256591796875,0.0,14.4320068359375,0.0,12.052001953125,0.0,11.679931640625,0.0,9.24609375,0.001,10.72509765625,0.0,9.4263916015625,0.002,0.00025,0.0005501196042201808,11.77716064453125,2.024212266802007,3.585026652029182,1.0710405990210061,RAD21_P1P2,CHDgene.au,False,5,634
chr17:40318275-40318536,5.7568359375,0.0,5.9410400390625,0.0,6.4554443359375,0.0,6.218505859375,0.0,5.849853515625,0.0,4.4359130859375,0.001,4.9329833984375,0.0,6.41552734375,0.0,5.79052734375,0.0,5.8067626953125,0.001,6.525634765625,0.0,5.643310546875,0.0,7.085205078125,0.0,6.2974853515625,0.0,6.2945556640625,0.0,5.4698486328125,0.0,6.891357421875,0.0,4.9010009765625,0.0,5.8255615234375,0.0,6.2611083984375,0.0,0.0001,0.0003077935056255462,5.939923095703125,0.6587606809683666,3.958607314841775,0.773780822198706,RARA_P1,TFPerturbSeq,False,3,2978
chr17:40342381-40342588,8.87109375,0.0,10.3319091796875,0.0,8.8424072265625,0.0,6.9818115234375,0.0,9.1761474609375,0.0,10.4022216796875,0.0,9.681396484375,0.0,9.23046875,0.0,8.0396728515625,0.001,12.2559814453125,0.0,11.0828857421875,0.0,9.1258544921875,0.0,13.874267578125,0.0,7.0113525390625,0.002,9.83447265625,0.0,9.1907958984375,0.0,9.4312744140625,0.0,6.762939453125,0.001,8.8843994140625,0.0,7.4666748046875,0.0,0.0002,0.0005231483637805969,9.3239013671875,1.7499425784528257,3.677780705266081,0.9695976706923002,RARA_P2,TFPerturbSeq,False,6,1003
chr22:35840245-35840495,8.2042236328125,0.001,9.4755859375,0.0,9.7723388671875,0.0,6.8306884765625,0.0,9.28271484375,0.0,10.1295166015625,0.0,9.0394287109375,0.0,10.2852783203125,0.0,7.87890625,0.001,11.651611328125,0.0,9.3043212890625,0.0,8.5302734375,0.0,13.3692626953125,0.0,7.2059326171875,0.0,11.705078125,0.0,9.6658935546875,0.0,8.116943359375,0.0,7.54931640625,0.0,8.007080078125,0.0,7.091064453125,0.0,0.0001,0.0003077935056255462,9.15477294921875,1.6994943555191142,3.958607314841775,0.961647577679311,RBFOX2_P2,CHDgene.au,False,5,1105
chr4:26320966-26321064,11.0509033203125,0.0,12.5081787109375,0.0,11.8841552734375,0.0,8.368896484375,0.0,11.1729736328125,0.0,12.661865234375,0.0,11.174072265625,0.0,11.9013671875,0.0,9.2767333984375,0.0,14.056640625,0.0,12.4390869140625,0.0,10.769775390625,0.0,15.3671875,0.0,8.5218505859375,0.0,13.5615234375,0.0,11.98291015625,0.0,10.9412841796875,0.0,8.606689453125,0.0,9.69970703125,0.0,9.4571533203125,0.0,0.0,0.0,11.270147705078125,1.90755803331416,5.0,1.0519296078899418,RBPJ_P1P2,TFPerturbSeq,False,4,983
chr11:63916556-63917162,64.5933837890625,0.0,63.2813720703125,0.0,66.7352294921875,0.0,71.7518310546875,0.0,63.8179931640625,0.0,57.8134765625,0.0,60.323486328125,0.0,66.390869140625,0.0,66.3172607421875,0.0,60.898193359375,0.0,61.3189697265625,0.0,65.83984375,0.0,64.2066650390625,0.0,71.8935546875,0.0,63.9091796875,0.0,61.241943359375,0.0,65.750244140625,0.0,67.74365234375,0.0,68.3055419921875,0.0,67.13623046875,0.0,0.0,0.0,64.96344604492188,3.6157356999668777,5.0,1.8126690543888926,RCOR2_P1P2,TFPerturbSeq,False,5,1855
chr1:185045530-185045974,27.595458984375,0.0,26.2037353515625,0.0,27.4853515625,0.0,32.7657470703125,0.0,26.41650390625,0.0,23.5601806640625,0.0,25.955322265625,0.0,26.82958984375,0.0,30.503662109375,0.0,22.80224609375,0.0,25.0535888671875,0.0,28.0257568359375,0.0,22.54931640625,0.0,32.843017578125,0.0,26.2713623046875,0.0,25.6697998046875,0.0,27.5537109375,0.0,32.2987060546875,0.0,28.5849609375,0.0,30.9110107421875,0.0,0.0,0.0,27.493951416015626,3.0784456238622306,5.0,1.4392371609001604,RNF2_P1P2,TFPerturbSeq,False,6,1216
chr10:110919577-110919857,25.4803466796875,0.0,23.1236572265625,0.0,26.452392578125,0.0,27.8631591796875,0.0,23.3485107421875,0.0,23.7083740234375,0.0,25.8759765625,0.0,23.9735107421875,0.0,26.0888671875,0.0,20.996337890625,0.0,22.8128662109375,0.0,22.9736328125,0.0,21.745361328125,0.0,28.3087158203125,0.0,25.6470947265625,0.0,24.62060546875,0.0,24.94921875,0.0,26.9339599609375,0.0,26.4024658203125,0.0,28.9150390625,0.0,0.0,0.0,25.011004638671874,2.170588735824642,5.0,1.3981311367632328,SHOC2_P1P2,CHDgene.au,False,4,398
chr15:67065846-67066213,11.092041015625,0.0,11.3472900390625,0.0,14.5960693359375,0.0,10.1468505859375,0.0,11.91455078125,0.0,11.9566650390625,0.0,11.7264404296875,0.0,13.24609375,0.0,9.8929443359375,0.0,11.912109375,0.0,12.7503662109375,0.0,10.221435546875,0.0,14.789306640625,0.0,10.9368896484375,0.0,14.9481201171875,0.0,12.77734375,0.0,12.980224609375,0.0,8.0548095703125,0.0,10.84228515625,0.0,11.6259765625,0.0,0.0,0.0,11.887890625,1.7350106516523691,5.0,1.0751048006916115,SMAD3_P1P2,TFPerturbSeq,False,4,2266
chr18:51030218-51030696,11.1075439453125,0.0,11.1258544921875,0.0,12.882080078125,0.0,14.2325439453125,0.0,12.026123046875,0.0,10.0281982421875,0.0,10.744873046875,0.0,13.1290283203125,0.0,13.0865478515625,0.0,10.5296630859375,0.0,9.77294921875,0.0,12.2298583984375,0.0,11.982421875,0.0,14.47021484375,0.0,13.3118896484375,0.0,10.7498779296875,0.0,11.847412109375,0.0,13.1578369140625,0.0,12.2816162109375,0.0,13.2137451171875,0.0,0.0,0.0,12.095513916015625,1.3482298761225668,5.0,1.0826243254592212,SMAD4_P1P2,TFPerturbSeq,False,4,1430
chr5:136132866-136133370,63.9947509765625,0.0,64.0224609375,0.0,63.784423828125,0.0,71.6806640625,0.0,62.6624755859375,0.0,58.84033203125,0.0,61.260986328125,0.0,64.2003173828125,0.0,68.66650390625,0.0,60.3011474609375,0.0,58.6331787109375,0.0,67.09619140625,0.0,63.6588134765625,0.0,72.0577392578125,0.0,64.8643798828125,0.0,60.4566650390625,0.0,63.5455322265625,0.0,67.855712890625,0.0,67.5565185546875,0.0,67.3572998046875,0.0,0.0,0.0,64.6248046875,3.8276809726603593,5.0,1.8103992435562477,SMAD5_P1P2,TFPerturbSeq,False,5,1407
chr15:66702324-66702590,6.971923828125,0.001,7.977783203125,0.0,8.07177734375,0.0,7.3778076171875,0.0,7.994140625,0.0,8.336181640625,0.0,7.6971435546875,0.0,8.062255859375,0.001,7.1180419921875,0.003,8.4891357421875,0.0,10.097900390625,0.0,7.841064453125,0.0,9.3963623046875,0.0,6.79443359375,0.0,8.026611328125,0.0,7.975341796875,0.0,8.488037109375,0.0,7.64013671875,0.0,6.9620361328125,0.0,6.641845703125,0.0,0.00025,0.0007163503994113788,7.897998046875,0.84566978146817,3.585026652029182,0.8975170220022581,SMAD6_P1P2,TimeDep,False,4,1135
chr19:10961045-10961525,89.439453125,0.0,87.5838623046875,0.0,83.461669921875,0.0,94.4114990234375,0.0,86.1441650390625,0.0,86.288818359375,0.0,87.596435546875,0.0,86.966064453125,0.0,93.665771484375,0.0,87.8668212890625,0.0,82.16015625,0.0,92.0321044921875,0.0,84.541259765625,0.0,93.1068115234375,0.0,85.68115234375,0.0,83.434814453125,0.0,83.5826416015625,0.0,99.1768798828125,0.0,90.0308837890625,0.0,90.53662109375,0.0,0.0,0.0,88.38539428710938,4.414795067416106,5.0,1.9463805036489323,SMARCA4_P1P2,TFPerturbSeq,False,5,802
chr22:37984345-37984542,20.2813720703125,0.0,20.978759765625,0.0,18.4439697265625,0.0,16.784423828125,0.0,19.6856689453125,0.0,21.6258544921875,0.0,19.566162109375,0.0,19.1884765625,0.0,17.485595703125,0.0,23.3232421875,0.0,22.3565673828125,0.0,19.5023193359375,0.0,23.5262451171875,0.0,16.0972900390625,0.0,18.7786865234375,0.0,19.318359375,0.0,20.25537109375,0.0,16.531982421875,0.0,19.131103515625,0.0,18.1468505859375,0.0,0.0,0.0,19.5504150390625,2.0827021771689354,5.0,1.2911559815406495,SOX10_P1P2,TFPerturbSeq,False,5,793
chr2:5692396-5692511,518.1126708984375,0.0,515.6376953125,0.0,499.794677734375,0.0,524.774169921875,0.0,512.042236328125,0.0,512.9478759765625,0.0,516.3565673828125,0.0,507.3897705078125,0.0,522.896728515625,0.0,519.067138671875,0.0,512.462890625,0.0,526.0411376953125,0.0,510.2825927734375,0.0,524.4718017578125,0.0,499.7703857421875,0.0,509.6624755859375,0.0,511.967529296875,0.0,542.4730224609375,0.0,524.0078125,0.0,521.615966796875,0.0,0.0,0.0,516.5887573242187,9.807573479416705,5.0,2.7131449502593186,SOX11_P1P2,TFPerturbSeq,False,5,3324
